,"Textiles, industries de l'habillement, industrie du cuir et de la chaussure 001562874",Textiles 001563047,Préparation de fibres textiles et filature 001563401,Tissage 001563404,Ennoblissement textile 001563407,Autres textiles 001563410,Industrie de l'habillement 001563050,"Vêtements, autres qu'en fourrure 001563413",Articles à mailles 001563416,Industrie automobile 001562965,Construction de véhicules automobiles 001562980,Carrosseries et remorques 001562983,Equipements automobiles 001562986,Autres matériels de transport 001562967,Navale 001562989,Locomotives et autre matériel ferroviaire roulant 001562992,Aéronautique et spatiale 001563059,Matériels de transport n.c.a. 001563062,"Produits informatiques, électroniques et optiques 001562888",Composants et cartes électroniques 001562745,Ordinateurs et d'équipements périphériques 001562748,Equipements de communication 001562751,Produits électroniques grand public 001562814,"Instruments et d'appareils de mesure, d'essai et de navigation - horlogerie 001562817","Equipements d'irradiation médicale, d'équipements électro médicaux et électro thérapeutiques",Matériels optique et photographique 001562823,Equipements électriques 001562890,"Moteurs, génératrices et transformateurs électriques etmatériel de distribution et de commande électrique",Piles et accumulateurs électriques 001562829,Fils et câbles et matériel d'installation électrique 001562892,Appareils d'éclairage électrique 001562895,Appareils ménagers 001562898,Autres matériels électriques 001562901,Machines et équipements n.c.a. 001562953,Machines d'usage général 001562904,Autres machines d'usage général 001562907,Machines agricoles et forestières 001562910,Machines de formage des métaux et machines-outils 001562974,Autres machines d'usage spécifique 001562977,Industries alimentaires 001563038,Transformation et conservation de la viande et préparation de produits à base de viande  001563291,Transformation et conservation de fruits et légumes 001563294,Fabrication d'huiles et graisses végétales et animales 001563297,Fabrication de produits laitiers 001563340,Travail des grains - fabrication de produits amylacés 001563343,Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires 001563346,Fabrication d'autres produits alimentaires001563349,Fabrication d'aliments pour animaux 001563352,Fabrication de boissons 001563041,Fabrication de produits à base de tabac 001563044
2000-09-30,201.816106782,170.228357258,220.68211709,169.574742185,244.278598367,151.18748424,274.031260211,322.728927044,167.823981123,96.112060577,94.305595731,99.566762322,97.129278395,88.810280456,96.70287537,52.7,89.024435728,125.6,114.366447943,112.668102117,239.633549206,116.9,102.3,86.022584095,162.9,37.9,126.305495822,112.712312592,147.793626445,140.195344717,120.891374528,162.872595919,106.4,99.699989801,101.695475912,96.279626007,83.622776403,126.4,103.067229374,129.798191179,100.381434068,236.465031703,98.3,90.987164858,102.504972739,119.893738063,83.027497793,108.276260922,96.84395471,161.403860365
2000-10-31,204.413159381,176.359933195,222.333873561,176.03794625,256.109984483,156.611106026,278.722257711,323.312494538,181.00310107,101.823109515,95.56853191,105.87247482,107.221300979,101.887823281,133.416517553,88.3,92.691907424,134.7,106.934441498,103.504994561,199.465323122,103.6,105.9,101.284391879,55.7,100.7,129.613675563,121.436954771,156.516093401,130.528283063,112.909487116,176.24169902,105.2,105.576783044,111.38118329,95.325452946,90.242017,136.9,115.111560322,123.444852086,102.912420754,121.665734689,103.4,94.242066381,108.685250176,119.498346016,191.538451693,115.764505933,116.079812512,156.678062627
2000-11-30,181.565291714,156.95199424,203.858533461,160.759589169,227.476082606,137.150413645,246.982048591,283.487250424,165.136394325,95.182209199,96.925872359,86.305783111,94.670377826,96.910343052,117.915932206,76.9,92.420301478,116.5,109.175198413,84.923879077,227.775008547,139.9,78.8,102.836842795,115.2,95.2,132.988578703,123.013448769,156.330721893,144.33944175,105.930566367,160.934645416,143.3,97.941253787,96.569082274,93.506141642,83.444887233,148.3,106.215556628,107.732980031,89.536619742,78.7693318,100.3,92.938329421,104.297837077,108.569876058,188.170057129,106.693293449,108.014669102,134.683799003
2000-12-31,161.005235341,126.821908756,161.854958903,126.022483893,190.115723053,111.724787937,241.78475419,288.649779061,141.13246891,80.521556862,82.048255282,91.36423245,77.90227012,79.694697944,111.555906975,95.3,68.275498699,77.3,170.334051544,85.647651214,475.561823754,217.6,83,198.413372409,225.1,95.7,119.928116613,117.747042152,141.876079146,112.077884082,113.668764711,145.278145803,113.2,107.93744138,89.761487995,110.255479865,80.916903125,161.1,134.870285714,92.946005048,96.919073428,52.266880877,93.9,94.921497936,98.754544811,105.571138424,128.383841226,110.747302269,92.53360262,113.758511817
2001-01-31,190.406646711,152.098162248,202.30458349,172.005390666,209.181445222,127.965880577,270.25146576,317.272349785,164.745281663,95.167761556,91.688808538,100.139650624,98.925835886,116.601192599,119.143657944,125,117.08527985,80.5,74.611367429,82.809107992,170.829910572,63.9,96.2,53.883233777,43.8,68.1,114.482994161,118.019649745,130.606152375,119.652790447,87.546289064,114.564994655,94,88.307577456,94.571685756,77.088473149,70.783622749,150.1,95.539651764,82.982902107,96.289200243,47.807387079,99.4,98.526765112,98.730871355,100.254417419,73.218417387,110.60787863,72.683115589,148.610140624
2001-02-28,193.5,152.94190614,197.7,169.8,210.7,129.651926909,279,331.2,164.1,98.8,96.8,106.2,100.2,104.1,122.6,83.9,98.7,151.5,80.8,82.1,153.7,84.7,79.1,67.5,47.7,76.4,126.723366115,135.458158719,106.6,131.4,95.4,120.7,100,91.6,98.9,77.739694427,90.1,100.8,106.3,79.25252209,90.1,41.3,91.2,94.907270405,92.798171699,103.8,75.3,106.22891927,69.3,139.1
2001-03-31,203.783132556,164.384267916,216.546516352,186.658334584,229.869727903,138.733365418,290.247989331,346.263071491,167.141598324,110.211015504,112.732901611,109.782537811,109.086400581,130.998629932,138.131236594,92.2,132.861748128,149.3,113.774351052,107.112138611,212.455134266,142.5,100.3,84.737931819,112.3,77.6,135.296135531,146.226151323,135.033227445,131.159745122,114.11278538,130.675792781,117.9,108.882317997,107.126405607,94.824794054,108.531601737,113.1,136.250410825,86.110311455,98.989073335,39.954426454,100.5,108.995616709,103.650370573,115.582013668,82.073574376,115.463035866,81.406621762,160.099420449
2001-04-30,177.874477221,155.973563059,196.290618851,179.733134214,217.054770857,129.76187805,227.218425531,262.733156452,149.886272996,103.888709737,102.74122603,113.675412854,102.866104913,89.012581778,88.425593762,57.3,89.024435728,164,82.204851608,82.388549673,109.34180459,83.7,90.9,77.954815364,53.1,103.3,118.027306101,117.968850937,121.821382131,124.231644078,86.811904477,129.105093103,108.2,94.07176457,101.255407679,83.428956426,91.031104896,95.1,105.178850658,83.600548368,103.537442644,35.44465231,95.4,105.848401784,95.24074305,108.147392104,80.704343962,105.942283414,83.748702972,145.304232879
2001-05-31,165.091329481,146.880555387,189.328779301,166.864999681,197.169625538,124.914386502,208.485340325,244.048062525,128.524687822,95.854539217,100.888808538,95.610226898,92.072540026,78.190238122,82.73319905,63.6,75.944573691,133.5,82.47509298,78.06586553,123.275117561,88.5,74.1,77.776711529,68.9,94.8,111.932387607,119.487555836,94.348619908,112.821065055,87.939755532,110.553752315,93.1,92.663556613,93.383350438,84.132593604,79.328147855,126,107.012322163,84.842188829,100.630897649,44.435081766,89.1,108.408794184,99.026178049,107.081080084,77.139082308,102.062230413,91.800036512,136.089519573
2001-06-30,184.788187638,157.428474859,205.250506525,169.574742185,205.218308819,138.689318876,245.339522826,288.805144008,150.595673882,108.327984243,113.005595731,110.450578447,103.35036854,103.477126317,89.838788183,79,108.166208597,142.8,129.843102585,98.584589352,253.741411602,139.4,83.7,138.563927956,171.3,101,127.819950209,131.817807731,127.97378682,130.579057534,117.967396328,122.028071555,112.1,104.021662746,106.920935148,101.098627101,88.798457953,96.4,109.502646622,107.053181042,97.734459133,144.38926352,101.7,101.501237241,95.550358069,112.60290264,76.765083118,104.420124169,102.934769472,158.754554576
2001-07-31,179.149738016,142.070509003,152.936020379,155.398323639,161.537030589,131.946360775,266.996078584,306.475390049,180.400427038,96.205282783,98.96853191,103.366024185,93.105331383,80.707201889,73.629867582,77.8,79.134586186,152.1,80.226123092,87.673640117,135.958426523,73.4,71.3,67.990908608,49.2,60.9,123.995745353,130.670177778,124.150729657,125.005932626,102.982276437,117.728652022,111.4,95.56001046,90.647455825,88.616623799,79.690333497,122,118.217268216,111.501813551,100.39745446,176.039803773,83.5,93.940973517,92.141831099,99.213752827,72.541802291,100.088062422,96.481922088,146.514617331
2001-08-31,92.395982729,60.543928662,78.837840602,58.719081641,78.613941832,55.911246283,147.21255455,182.073867917,69.617539237,50.52721361,47.188808538,32.887554875,54.131104978,67.048129189,39.354700853,60.7,75.554614391,75,74.342041086,81.722114928,106.322626154,94.3,46.8,56.341410501,59.5,42.3,91.037033917,95.511756344,68.26690718,97.205692729,66.299099808,85.801452018,94.9,69.49766746,70.309839672,62.206528526,31.459387889,75.8,91.089046869,118.015778232,101.016826307,204.123656864,84.1,90.895099095,98.041822403,103.667748751,72.826350895,100.022927997,86.948026126,91.3042212
2001-09-30,183.966475335,161.564369408,197.663635226,174.827376943,219.192175856,141.778034011,235.914273682,270.502381811,163.198135333,108.906949305,112.085319103,108.356604316,103.869121866,96.719067286,95.850704467,74.5,98.172715799,118.7,105.88179389,98.636198883,191.105325784,108.5,107.5,84.749807967,180.3,38.4,119.974584876,114.244834226,127.246590063,124.445912549,116.966825553,134.207216634,126.8,96.503785948,99.710159099,91.598365049,80.875186497,96.7,104.504858489,131.564992133,102.647429199,240.455511073,89.3,91.673611875,102.252188096,116.154093342,83.956914596,107.949975925,98.511453809,160.119283404
2001-10-31,183.806933659,164.896065867,195.620078302,177.145781652,224.415948235,145.585797979,237.000372674,264.278492293,174.579367625,106.744870694,110.088808538,105.653731681,105.083869846,110.73692474,126.111697247,102.5,107.336297348,115.8,97.883721661,88.836978622,144.064868204,97.6,111.7,102.751787039,62.6,124.3,127.334127182,126.533505075,151.056586219,127.46047661,112.728142998,141.665339249,107.9,100.583518717,104.078368303,92.764121485,89.037835475,93.4,113.440973679,121.734351676,110.279114106,122.196474857,99.9,97.841872007,107.196329916,117.028502824,170.842973904,113.424058156,112.566640966,166.813197382
2001-11-30,158.993379767,139.534875081,165.499119793,146.767550853,185.544100265,125.176964834,210.906019021,238.882613119,148.043156602,94.688525541,97.325872359,87.691426418,93.276702442,99.372496077,113.471864409,133.8,91.338787312,98.3,108.534099564,94.547262571,188.682185899,113.2,109.3,109.363027049,127.9,108.4,117.981701225,112.170917227,149.387098458,110.788146838,109.491257673,142.899715771,135.4,92.180003564,93.191151412,84.652900572,83.052666846,103.4,105.719222252,109.408607351,103.987459133,80.161718978,94.2,95.205117943,102.417705289,104.931211734,173.665076323,110.910032068,108.308719926,141.21806007
2001-12-31,134.375091853,111.505253109,134.026546247,107.235892821,145.631533783,104.473910475,185.690691218,221.474583652,108.802564138,77.136574217,76.848255282,92.078813039,76.186805623,81.344264784,98.841814636,86.7,76.344421273,62.9,158.421042689,97.534691774,409.669393907,166.8,100.3,172.537814048,246.9,96.7,109.771672178,112.086126664,121.143471591,101.128339646,105.491155739,113.566119646,117,99.626765143,82.669722578,102.676047244,84.037092192,130.4,123.199794474,93.048935287,103.212519755,53.277845691,92.5,94.303787537,98.958794128,101.228349184,122.118709775,109.291469188,93.990824708,115.545845182
2002-01-31,163.022762704,133.196643056,181.071449363,146.995411449,167.188904865,116.252080739,217.760125934,243.455952385,159.000617586,92.714984196,91.088808538,93.345515036,94.853587621,113.082631884,126.60240424,162.2,106.361399098,57.2,67.659208014,71.049819387,141.737537663,58.1,86,58.701260155,47.7,49.1,109.479881306,121.64048477,119.146005874,100.035978963,82.431224984,104.487971214,87.3,85.931588825,88.630009164,77.882176862,81.270085379,87.8,97.913307709,86.603618354,104.490184232,48.20412888,98.8,103.027491224,98.140257967,98.498989877,77.629165423,113.521167795,78.602568261,145.431829126
2002-02-28,162.6,136.105190039,176.1,158.2,171.9,115.436591221,212.6,244,143.5,96.7,96.1,101.1,96.9,106.4,127.4,109.7,99.8,106.8,74.9,71.1,115.8,74.2,86.8,78.8,54.9,47.9,113.192743757,120.306239399,114.4,111.3,94.6,109.1,86.7,91.5,92,81.672052511,93,131.9,105.4,81.568669495,94.6,41.8,94.9,97.128504393,94.10660579,102.9,78.8,107.237740916,76.2,147
2002-03-31,174.333633046,151.694171207,190.392562636,174.664522397,200.571672368,128.365359921,214.908469935,243.052070662,155.639477462,112.281306899,114.783885581,108.718332468,107.137279498,121.552456502,144.058868841,140.5,113.171811481,101.3,107.187779779,98.957072696,205.802787556,117.4,99.8,94.911138967,123.6,57.5,126.159033254,137.200006283,133.028333847,113.676219956,105.695595963,123.347426415,100.9,103.680753551,103.620395283,96.81461935,113.158856813,98.2,117.415290121,89.961028142,107.617932183,40.944074962,101.7,110.158354438,107.877798637,120.253902044,88.53349691,117.194563058,90.347769487,157.600747888
2002-04-30,149.951656905,139.073066674,175.088327564,172.866175514,183.332858715,114.523677949,174.433549566,193.08851882,132.226999858,105.294384179,108.49024206,105.308891319,104.25352336,99.175523835,92.930395482,93.2,99.302664354,148.6,80.587788819,77.879959201,118.342373379,66.8,91.5,88.79565849,56.6,52.6,107.983847529,116.11365597,102.707586885,98.415470692,87.929293651,124.963337653,84.9,98.63657709,98.696132193,91.019276173,99.329812887,91.1,112.469369776,83.781365989,101.644079772,35.7047855,89.6,108.411624987,95.067129715,108.569876058,81.405504526,103.555255406,95.762551464,132.928325881
2002-05-31,135.835885057,131.030843982,174.780150362,155.397973636,157.423197805,111.62562198,158.954038459,183.751513312,102.917117446,93.499872951,92.388808538,90.490008774,95.54884952,73.010134846,93.921318494,102.9,60.541181338,128.3,78.692355583,82.018567582,93.611209311,75.9,77.9,83.578008596,74,55,107.81217702,116.356022841,98.794366396,107.746069049,80.070426178,103.509619424,91.6,93.059554719,93.77946221,82.644399142,85.83363856,87,114.52889932,83.765759674,100.630897649,44.335896316,82.6,110.267789752,93.218479734,101.034607438,75.57081634,97.789406304,91.02371485,113.456089213
2002-06-30,160.58612061,151.402442742,182.640787364,179.006923563,183.09360679,131.203712864,186.215818108,210.390741409,135.806776296,113.655498753,117.585319103,106.920058426,108.218072441,103.887290317,105.446092535,111.3,100.780917601,124.8,126.751248918,106.388371701,181.284067071,122.6,91.7,141.009692624,191,61.1,117.806369487,120.050379341,126.634337024,113.823750976,113.163861981,120.516835957,114.5,110.7403824,107.739825327,105.175998806,101.671663025,107.6,129.561578945,107.926837518,98.401413513,146.381854127,94.3,102.355039503,98.248337357,110.315108398,79.200734705,100.59929663,105.765765775,181.518203593
2002-07-31,153.369451076,125.517900884,150.892874469,127.916652599,133.692529649,120.18949245,217.365454206,237.633536013,170.587312928,98.503538765,103.288808538,100.435047823,94.95291075,67.634555975,81.162936672,104.8,55.569200262,141.1,77.907451934,87.255897801,101.382736245,68.9,70.5,70.697162565,55,61.6,114.286793657,121.738345176,113.020755157,106.965300432,99.055183245,113.195302149,103.3,102.068511611,97.344468166,96.732640052,89.523319856,100.3,124.023523098,111.067917325,100.823861978,175.459061706,68.2,95.395825207,96.565288933,97.328704848,74.394616863,96.235652083,95.196443783,177.60019398
2002-08-31,81.805364421,60.95897634,78.523871447,66.928484972,68.670807286,55.245018835,112.050156102,131.790430973,68.704839696,51.663942266,45.06853191,40.103210159,58.566256838,68.560968769,40.827460635,67.3,76.121848134,79,72.447344029,78.755978436,87.325164084,74.1,48.6,64.982461324,62.9,45.3,84.971194429,88.919952006,77.957439607,89.763296199,61.468486325,83.604405059,78.4,65.609860431,67.109166191,62.382097884,24.017641495,69.2,79.546195732,120.032555362,101.302842326,207.08208999,84.5,90.729316303,95.951830644,108.853955531,77.959862213,98.781692129,84.019673818,88.250906181
2002-09-30,154.863382988,136.868033841,188.709433764,153.079927406,194.694292982,114.096154773,192.385649619,214.615743125,144.312408888,106.20786526,107.605595731,98.055121194,104.755130831,89.821787067,108.51314303,112.4,80.719539562,104.2,106.38274914,104.117397938,169.833183175,92.1,108.4,95.905600791,186.4,51.8,113.886969854,109.073170661,125.861012038,98.592249642,115.043418129,149.830656209,127.7,98.895957625,102.398903117,96.279626007,87.174714722,102.2,100.050627538,130.303635848,101.501308079,239.979374,85.4,91.290455407,100.690725434,110.577670578,87.269778703,102.999442208,98.772712718,174.03901105
2002-10-31,157.506584631,155.937533334,190.901604052,160.044096258,216.115097234,139.187503951,173.852896192,180.988332661,156.176969142,111.552314319,118.088808538,106.736854745,107.169655543,97.737797652,128.76151501,126.6,84.718657943,113.1,93.438847855,96.643565175,121.736582552,74.7,109.8,100.78524566,64.5,105,119.68230752,115.181697968,134.162749566,105.794147508,108.400011853,167.004650621,115.9,100.78151777,109.029765463,90.383010346,91.368160504,88.6,110.375001417,127.312211841,107.770577827,123.783442063,98.8,96.765611415,111.625930326,114.102790253,206.815074548,110.413659352,123.241063816,175.866569526
2002-11-30,141.05968522,138.48061745,181.245778981,145.838301405,189.938247363,121.25236236,160.97574764,174.350125278,132.353936803,98.636011748,101.605595731,90.194587326,95.925196431,92.350553595,113.055553669,130.4,81.428494113,91.4,106.326627349,99.892344109,145.38102171,99.4,111.6,108.007253887,129.9,97.1,116.209133247,111.29709073,120.126337628,106.588951615,106.27148353,150.841659287,135.8,91.961180108,94.460224661,85.63766526,76.315931863,120.5,100.151180933,112.006538805,99.363366785,81.833970632,96.7,94.828845152,105.42792673,106.324683248,194.235861626,106.551147112,116.334561947,149.583880692
2002-12-31,121.404774895,110.989451988,131.474834568,123.937928009,148.987540953,96.453190779,151.538314872,170.375462094,110.389793605,80.254667598,82.06853191,89.730932731,77.98822919,72.877398721,101.817868659,115.5,59.752638047,59.7,143.961882926,100.098247402,287.719038584,143,94.4,155.637006134,255.7,106.6,103.229467612,106.784231303,108.218553696,87.755168767,100.575679909,113.312573003,112.7,97.062526347,89.345337675,96.326770729,95.065643744,104.4,111.605115926,94.44032993,102.912420754,52.972159383,92.4,93.138059213,96.252620082,98.812077714,133.946481409,105.414033615,89.949291946,117.634332184
2003-01-31,145.587699865,126.994582071,168.292248268,142.843557191,144.239493274,112.905280786,179.871640044,198.356896755,137.482469095,95.854539217,98.488808538,97.087212896,94.356971979,98.324224438,130.037353192,150.5,84.328698643,73,69.895052932,81.12920962,87.304769947,53.3,85.3,73.843628771,50.6,50.9,95.843946268,93.35882741,118.15806221,91.154735952,96.694384439,104.194465677,100.5,88.604576035,91.204735687,82.346760249,95.640423056,75.4,96.034163419,83.765759674,101.209790636,48.600870682,91.6,100.972811912,98.435564661,99.181656143,72.042217911,105.363958133,82.096015739,149.958515199
2003-02-28,147.1,129.854433163,159.9,149.6,149.8,114.226775418,181.3,202.5,134.5,96.7,98.4,96.3,95.2,93.6,135.7,117.2,78.5,94.2,80.8,81.3,107.2,83.4,77.3,79.1,63.4,56.6,101.782592067,102.02292342,114.3,95.8,100.7,103.8,102.7,90.8,94.4,78.747991372,115.7,111.5,100.4,79.655330334,94.4,42,88.3,96.017887399,93.804659461,100.5,72.6,103.000690005,80.9,150
2003-03-31,150.012917088,138.676523104,181.594263877,159.63524954,168.522480687,121.208645655,167.060539632,183.510420186,133.049992717,108.286936522,112.612624983,101.164194813,104.188066644,120.933868937,142.213274792,140.9,111.723543326,120.1,108.463821815,100.785848167,172.676710852,105,73.3,103.399958508,142.2,59.7,114.842024528,120.011408347,120.049337416,111.605422505,99.153508785,117.066797858,117.7,111.383331528,105.049512679,104.191933768,138.016363043,85.9,131.11543201,86.976051236,105.729898285,41.853943294,106.9,108.099319775,102.348035237,109.190129457,81.549415947,108.355576492,91.284555115,168.745297104
2003-04-30,134.239468875,136.154233944,170.13638467,151.431563625,169.12729126,119.251680194,132.609141659,143.032203623,108.944831235,107.978394534,113.261502658,94.124770342,103.367816799,102.130107465,99.547118646,97,101.662331626,140.2,81.343463294,81.947574904,91.472291903,69.7,80.2,89.290066388,64.2,93.7,100.526439728,100.342700999,67.504637845,98.616174252,95.248492447,111.658881357,100.5,98.239249488,97.997325338,96.490380205,125.608578784,77.4,99.465409104,83.978498615,104.67094478,36.69934777,98.9,109.692853282,99.016776923,103.25939299,77.359897635,99.534644164,97.526856404,161.113422124
2003-05-31,114.487409521,122.018214155,148.322868289,136.862740227,144.068141016,109.186616173,111.849708596,125.777179369,81.360994377,94.700507766,96.16853191,82.712870953,93.906237459,80.004527246,89.679974957,102.4,71.602741055,130.4,81.253098552,80.35915357,102.289566498,76.4,55.3,82.331173993,83.3,83.8,90.388484274,91.428979997,99.90175744,90.566547172,81.322907683,87.619022349,96.3,87.246089214,87.342078983,88.115964908,89.237094761,79.4,85.757611519,83.199823073,100.598651764,45.962610883,78.5,111.103266756,98.75919873,96.602864595,74.046818936,92.450820711,89.848789944,115.118627903
2003-06-30,136.223353155,130.921631781,146.95331106,141.71459771,155.431618514,120.345237455,150.304434789,172.236180341,102.660442559,104.895410651,104.705595731,97.047360442,104.955811158,93.665512189,102.860365347,99.5,87.809085069,135.7,125.825808405,103.212029261,175.549722388,111.4,62,147.741014888,212,99.3,105.809879794,106.14163966,113.486188312,105.475486783,97.600375765,102.819013066,120.7,102.916118504,99.886663099,105.616440626,99.048337099,82.4,106.586598181,104.627046628,100.381434068,142.581887481,87.1,99.378203395,94.5424429,99.84394065,75.553002858,92.851713911,107.604394122,152.233186481
2003-07-31,133.668815099,118.036049537,118.748268638,120.601480812,117.286141789,117.039563081,176.615598288,194.409495824,135.729859715,95.756428122,98.488808538,94.034775168,94.356971979,77.799286931,85.383016813,111.3,69.022796115,128.1,76.449966427,85.081911672,106.255074028,64.9,57.6,69.517237738,61,80.7,103.888166938,108.233609136,100.473870625,93.399445724,109.482044639,99.204871546,107.5,99.494523928,93.680434267,107.050788324,84.182991665,75.6,102.067205612,108.621487428,99.18366518,170.598974638,78.2,94.026038999,94.990319898,94.598039783,69.003702598,96.915419555,110.140635773,151.306889773
2003-08-31,70.401528761,58.611735608,58.112273487,61.741877685,62.030157196,56.679394246,85.820862224,98.320058735,59.375113572,47.287181801,45.348255282,26.847813558,51.060296219,67.426044574,48.190511285,69.8,72.309959986,71.2,71.693139758,78.332549331,109.066455363,73.3,45.6,57.580787972,65,65.3,73.659869742,76.576747693,72.055974294,73.341288201,62.354268411,67.233613897,87.4,60.100378158,56.531501469,59.826988158,36.610218381,45.5,74.589661399,116.311169108,98.702216554,203.001734624,90.6,89.362104347,93.648311883,95.748162763,68.608324751,97.12486415,95.656221381,86.212550546
2003-09-30,135.332472068,134.092025344,161.939998937,136.347947851,163.59379026,124.682194222,146.583647619,157.503930393,121.61740403,106.24072313,108.625872359,100.558114267,105.122943201,101.342218497,121.668700568,116.7,93.010218296,115.7,115.269861045,110.718515246,162.683564411,106,86.8,101.056974362,191.2,75.7,107.61510823,102.609775776,122.703745547,92.192267839,109.293441489,139.154757702,130,96.451275281,99.052854966,94.401413211,87.955421678,145.4,91.623325951,127.347676304,101.546438965,229.94279687,91.9,92.839773398,102.714568203,105.717949966,84.661724707,103.849446472,108.210702984,145.801795445
2003-10-31,134.161330999,137.429795791,162.394155455,140.471069044,175.294441724,126.489351186,143.463173134,147.435424752,133.003578459,109.491981337,111.788808538,106.441457546,108.957471854,106.827412834,128.76151501,130,97.782294496,109.4,102.184053872,96.643565175,161.208356244,110.7,100.9,107.864794623,65.6,105.9,116.543099454,108.13574873,135.842253794,104.135014198,135.647564741,147.828955529,123.7,100.385519664,102.097809439,99.31217712,108.84559822,105.4,96.627577406,121.63649448,105.744452371,121.601362155,93.3,97.646188263,109.657219033,104.155367513,185.643483978,106.043725605,118.292013222,159.397137221
2003-11-30,117.00431904,122.045765709,150.125582402,126.5077404,138.880661969,114.161603056,117.599226152,121.756741019,110.924549384,97.964639707,97.085319103,95.530301722,97.396265197,94.433546899,107.096911988,128.8,85.862003297,91.6,108.643927644,95.576130665,154.480215168,111.2,89.8,112.725472732,131.2,82.8,107.378285948,104.188800723,118.062794469,93.724955058,118.405784743,134.207216634,108,92.537876937,90.359155392,95.448738801,99.36094341,77.4,90.652362627,110.207712086,101.055173316,82.719939728,99.7,96.236551833,105.22941044,95.509110863,181.148416715,107.109898291,115.753586599,175.556315381
2003-12-31,104.708880214,103.072346844,115.700920684,112.001211279,112.891573612,96.269716311,114.060129397,120.000988286,99.70400025,80.254875209,79.788808538,83.892804652,80.849026517,83.761292588,94.117601292,111.6,77.991860017,74.9,154.716209033,119.668054628,223.751698892,160.3,73.2,176.005453396,249.2,85.1,98.590753326,102.361984771,114.799053752,83.054261558,99.645382946,98.422190114,113.2,102.464509717,88.927092994,110.027177248,94.572357418,137.6,108.792564121,91.887906932,101.981647953,53.857699551,95.3,95.297983335,95.679368851,93.427754754,117.717964233,105.363958133,91.605956097,83.888161039
2004-01-31,125.114086762,115.100172432,132.277121888,121.332927097,127.000835112,108.484773829,141.115044537,149.830185782,122.041491565,93.998279424,89.66853191,98.353122915,97.610428063,91.849614091,119.272360429,127.7,80.038407602,79,76.349894329,87.874037008,123.357869896,62.5,63.5,65.0827429,47.4,86.5,92.194247556,87.61525745,109.521184435,88.257200625,101.979527884,99.562508786,103.9,83.640051084,92.650714517,76.80107396,94.462690401,96.9,76.640856089,85.006333103,103.415414013,48.16561184,84.2,102.57230228,97.656304125,97.205377264,77.759193327,106.217953795,87.436741892,121.256946349
2004-02-29,133.466888135,115.179079388,132.680607291,127.216429902,127.392157977,108.269899447,160.078949876,178.053281789,121.77773891,99.773005392,98.442659551,96.029368202,100.467014401,93.261480063,120.367197199,120.9,81.917173569,86.7,84.044826695,86.755714442,101.792061332,92,64.5,81.031249333,51.8,76.9,93.169686545,89.895863968,108.289072783,93.578418532,100.77356094,101.535042488,107.2,95.396009015,99.20425485,90.045834641,118.268229072,66.2,92.951026568,78.867988779,96.023319158,42.689973172,86.1,94.78653765,90.92896202,98.027041859,77.381096088,99.809422243,80.695311256,101.323314621
2004-03-31,138.119092828,126.335162379,150.259186211,138.19743457,138.934231323,117.507533888,157.474019479,176.843561684,113.335406534,109.317709698,108.653178239,110.577018339,112.62883636,109.368595573,138.575654874,130,97.684804671,131,111.567466423,111.861468075,165.659391024,115.2,74.8,93.902350834,110.4,130.5,105.163320245,105.493517765,116.699283089,100.76950196,105.547379962,110.260246778,111.7,111.770465189,112.764518643,108.439769822,123.215935897,76.9,115.715727292,87.092904334,106.130381029,41.657889156,100.1,107.039007976,99.428416042,106.300890065,82.628013196,108.568576214,91.89707672,115.189713666
2004-04-30,117.183632022,121.472905911,137.232649899,130.393888993,137.748013154,112.313766254,117.346206072,127.371019858,94.405755471,110.710743787,110.961502658,107.783254367,110.137752014,90.70571743,88.091299437,118.1,85.636258072,138.8,88.079972595,92.860690206,92.171778089,83.7,75.5,94.629671687,51.5,103.5,97.528633375,93.640045137,100.851523507,100.930635484,99.105908029,100.719661736,93,99.927891795,102.72129897,93.207717786,114.724463058,71.3,110.086964767,81.908606044,99.007777991,36.599891543,92.2,108.411624987,95.909975218,102.177627921,78.149284345,96.886924565,96.154619228,114.008226673
2004-05-31,106.112449148,113.751695937,124.613994907,121.452772551,122.821775479,107.946161654,103.534776847,110.737291826,89.114481104,101.344328892,101.848255282,99.428784811,99.698760205,83.715517116,93.715164499,103.9,75.723734921,123.4,87.862905991,94.181936745,92.228679613,78.5,62.9,88.058718373,67.3,68.4,91.407999916,90.986350754,88.723364681,91.211771101,86.887095327,98.224912187,93.7,93.140383689,95.333589394,94.086023606,102.862232893,52.7,90.420936472,83.476423139,98.282653465,45.796706068,104.6,109.437692306,96.099303688,98.953554821,76.105941079,94.213197987,97.217530761,99.039295871
2004-06-30,128.798497557,126.175152999,132.082929536,132.973981165,134.556384649,121.218799938,131.22160206,143.131325039,104.32769231,119.372708424,121.225872359,112.039158809,119.159245276,108.925649813,109.81785311,120.1,105.890068821,138.7,130.050341925,121.33400013,152.062912608,125.2,80.6,129.732632448,175.4,179.4,107.812567145,107.932473079,115.065759769,102.523311727,104.348036897,110.279159964,121.6,114.331017352,117.234071073,114.097387727,120.901934146,78.7,112.667903526,106.747316902,102.425206226,142.122948412,94.7,102.301151579,98.855350323,102.866023874,78.247957684,97.573370387,114.287753333,129.70995849
