,"Textiles, industries de l'habillement, industrie du cuir et de la chaussure 001562874",Textiles 001563047,Préparation de fibres textiles et filature 001563401,Tissage 001563404,Ennoblissement textile 001563407,Autres textiles 001563410,Industrie de l'habillement 001563050,"Vêtements, autres qu'en fourrure 001563413",Articles à mailles 001563416,Industrie automobile 001562965,Construction de véhicules automobiles 001562980,Carrosseries et remorques 001562983,Equipements automobiles 001562986,Autres matériels de transport 001562967,Navale 001562989,Locomotives et autre matériel ferroviaire roulant 001562992,Aéronautique et spatiale 001563059,Matériels de transport n.c.a. 001563062,"Produits informatiques, électroniques et optiques 001562888",Composants et cartes électroniques 001562745,Ordinateurs et d'équipements périphériques 001562748,Equipements de communication 001562751,Produits électroniques grand public 001562814,"Instruments et d'appareils de mesure, d'essai et de navigation - horlogerie 001562817","Equipements d'irradiation médicale, d'équipements électro médicaux et électro thérapeutiques",Matériels optique et photographique 001562823,Equipements électriques 001562890,"Moteurs, génératrices et transformateurs électriques etmatériel de distribution et de commande électrique",Piles et accumulateurs électriques 001562829,Fils et câbles et matériel d'installation électrique 001562892,Appareils d'éclairage électrique 001562895,Appareils ménagers 001562898,Autres matériels électriques 001562901,Machines et équipements n.c.a. 001562953,Machines d'usage général 001562904,Autres machines d'usage général 001562907,Machines agricoles et forestières 001562910,Machines de formage des métaux et machines-outils 001562974,Autres machines d'usage spécifique 001562977,Industries alimentaires 001563038,Transformation et conservation de la viande et préparation de produits à base de viande  001563291,Transformation et conservation de fruits et légumes 001563294,Fabrication d'huiles et graisses végétales et animales 001563297,Fabrication de produits laitiers 001563340,Travail des grains - fabrication de produits amylacés 001563343,Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires 001563346,Fabrication d'autres produits alimentaires001563349,Fabrication d'aliments pour animaux 001563352,Fabrication de boissons 001563041,Fabrication de produits à base de tabac 001563044
1997-09-30,246.001215187,156.56297259,205.187227872,162.562009135,216.422571278,137.110539581,431.486125337,521.271156063,236.073879159,66.387519124,65.424312681,69.864675888,67.554701218,88.981617118,121.242959316,88.558617861,76.591586935,146.155485735,75.350365454,56.350622694,138.213220719,81.224972246,71.669024071,81.874120539,74.758545689,71.691909867,104.532093766,105.116049675,115.641179053,103.933210987,78.634324151,121.952339473,96.822143586,92.503365632,95.033288107,77.306949355,83.023142063,117.71039308,112.294326384,98.594675171,100.116546581,97.038321617,99.698873876,91.615378844,90.317259905,113.352791908,99.378770683,106.421263351,91.617976,163.368840019
1997-10-31,251.11221333,162.777831744,209.492709186,163.773456366,226.656695389,144.094734282,442.674472675,538.390571732,232.732863789,67.593668526,67.892179777,71.334868474,68.337303764,87.786627229,116.050977206,76.874676301,78.984426798,140.392011422,75.918658,57.595564789,146.256338987,80.426284393,64.300785459,88.936503894,73.851407729,85.708908351,106.353802955,105.780783926,125.574269814,109.591052251,78.539238137,124.221576199,94.369671384,94.001566113,95.303593023,78.767059906,89.829257827,107.775039092,120.988492313,100.589111464,99.30150863,97.356863605,110.379734847,91.584201598,91.383919112,116.039526192,103.766824751,106.083241558,94.752076435,162.827994314
1997-11-30,249.693900592,158.059486026,213.935188523,160.928051571,214.721857934,140.644194886,444.135093597,545.666134213,218.582839591,68.329315309,67.217926248,73.064608182,68.960625937,85.639181261,112.916760764,68.938832054,76.587722934,139.548056197,74.597351161,55.448876177,146.473788315,76.615084541,58.8904447,85.044559528,74.82411681,87.281553308,107.492166357,111.56614826,120.07271366,106.169868352,78.393309899,117.937705615,90.735381549,94.002850558,95.464923879,78.430367238,85.767477608,99.135255523,123.083060121,101.841048552,99.610593462,98.1194461,104.562309974,92.899027082,91.594994646,117.694775559,105.440875972,105.881324272,88.266532261,166.223736697
1997-12-31,246.8356186,162.78923621,218.018969848,165.2143069,217.136058475,144.492048258,424.136000538,518.06593728,222.186434658,69.936864545,70.798418015,74.121964182,70.170122786,81.545117504,113.511400811,69.702087098,71.383124274,140.470493524,79.55190258,59.481737744,167.87894225,80.827515394,70.967831797,91.07300057,74.967298999,86.912982969,104.765560654,104.364240717,114.410340895,99.484505427,78.565970037,123.014093254,99.542851161,93.593454369,94.047350895,78.375861807,84.683070484,108.069307432,121.695580335,101.954387497,102.576745044,97.813151561,105.190366811,92.801337858,91.750618534,115.751320508,104.723978062,106.836076536,91.300630132,161.812393357
1998-01-31,250.241216177,160.401816045,220.325771295,165.888072684,216.816207805,141.526144002,437.260695644,535.013741167,225.334151945,69.840324648,68.338025696,74.846969255,70.408996142,92.71567107,107.602686787,93.850638531,84.160466062,149.797798437,78.912735326,60.079963181,146.160477992,82.127070571,64.81691635,89.304268426,76.18247135,64.265332593,105.585574992,105.740149008,126.577788022,102.707045511,82.774471132,125.554621052,85.42081042,92.181954907,94.65340761,80.060315896,78.036134961,87.814738141,113.434640526,102.181347937,99.454676582,103.207821474,125.453934922,95.016929406,91.958808572,116.930155168,103.742707191,107.464799425,92.531447481,161.83846677
1998-02-28,247.919798505,160.157741253,220.881715608,164.540596505,216.308191663,140.381805871,433.852570953,522.472420529,238.394821796,70.737607421,70.492831196,75.493832732,71.340569127,87.409228016,108.045773536,85.322604627,78.92561497,148.246645943,80.100321598,61.716058903,161.915113244,87.664154178,59.953023219,88.801779867,68.188725667,62.716298835,112.006835394,117.984536367,125.513404871,105.815056146,86.555932043,124.783697889,86.437627428,92.735687138,93.159035225,80.017886664,86.878663439,151.671672925,113.007673043,100.22745907,98.736937665,103.291246292,92.953060654,94.275620521,92.687979187,109.566172126,99.955720192,105.832942048,93.802523495,160.610285211
1998-03-31,245.229460776,158.885763406,224.098418321,166.887505721,219.608237591,138.655002939,430.915243043,518.764503527,235.066797408,71.460279541,70.683629629,76.69873828,71.539659074,79.849298193,106.714116315,84.331922621,68.696735064,147.305057584,77.91603519,60.601703492,164.470894934,75.38443904,62.174126177,89.146803162,69.045532593,64.374854912,107.144412222,112.779062467,122.947589976,102.439724775,78.85349744,120.712843117,85.157135363,92.844299812,93.784169307,78.640246045,70.628756143,133.822004033,112.407717654,101.592253316,100.303228398,103.020697544,105.820161088,94.932002282,92.475066324,113.171482078,103.119106796,106.224965571,92.121964827,166.754900619
1998-04-30,252.11508917,159.12510883,216.578662996,165.619181686,216.990243841,138.741192768,447.025322027,532.425330786,235.60388704,72.773433044,73.798446107,79.542590335,72.715035591,84.933005829,101.587316652,77.657369632,76.688067935,151.267258781,77.950963993,58.47521656,150.181741211,70.169443857,73.001017391,95.585165048,68.098151186,68.848124913,108.898464249,117.247895131,117.980941874,102.68778054,80.412575509,118.116362297,78.489911994,96.594940463,97.401964334,79.553000316,72.245257215,125.369604158,138.685672137,101.624443746,101.272008264,102.750892236,96.229857159,94.698366015,93.222968525,112.383361775,102.993813482,107.982507137,88.439092654,165.885288143
1998-05-31,247.641277749,158.348753568,218.27518186,163.980912001,222.899921212,138.257947517,440.356038113,520.752071043,232.928797228,73.399696455,74.865773906,80.748778049,73.137232785,84.808612475,99.977025349,90.619563252,75.794098684,152.800852978,78.357340983,60.044492878,151.130936694,85.936839595,63.828543168,87.627336379,72.049783203,70.335639115,109.182702618,112.886849118,123.547214785,107.742256842,81.573909822,121.332965175,85.236735272,97.535662477,96.795226479,79.85643611,70.788187227,107.778671487,143.62002435,99.871369086,99.063527317,103.608769793,92.745527315,95.282135211,92.534872639,107.328634029,99.446141492,106.703597652,94.494125453,166.494049026
1998-06-30,245.104063604,156.796399517,218.610798078,164.581837661,222.389612534,134.593392081,431.330007802,518.226239987,220.65170439,73.74194659,75.375309297,80.899835832,73.803780575,87.728289294,103.07493019,89.539501127,78.93060767,150.637765554,80.184390062,64.136015316,141.567329695,72.967504692,70.32336166,95.855010508,72.139143064,69.281700366,106.442630987,111.550186782,110.278934461,104.156939386,82.682711308,117.476262671,84.197983385,96.606892586,96.561307323,78.683287287,70.064159775,123.97557544,134.973495572,100.991549103,98.697971012,103.498429132,94.122204573,94.774559429,92.543577283,110.678443874,100.027144755,104.701458649,92.08398445,160.905231907
1998-07-31,237.467569622,154.79011914,218.436738294,157.15703762,201.642454071,138.0184363,413.831966002,499.004878526,219.83174311,74.916308245,78.69937441,81.769936838,74.944039702,87.66397818,110.005715785,81.893384864,78.485007264,145.355079405,81.151436999,63.225929605,153.419982351,91.27526122,62.274945951,93.25573217,73.688713595,68.272615426,110.898615657,117.060800495,122.98707918,106.968407334,83.436862781,118.570483948,85.543517965,94.924050988,95.201461355,76.670617542,70.604877617,140.397359766,127.317348325,101.628296927,98.23233826,103.330035364,91.170167778,94.631408091,93.775283944,114.900799757,103.885098185,106.167567747,90.578973568,138.904405393
1998-08-31,235.641146939,155.885470594,225.1834514,157.677396517,211.72083965,137.431583842,402.810884336,493.573924859,211.120309247,74.717376059,68.270361639,83.765768791,75.989361743,87.753331303,112.384482604,84.863581273,77.7729384,146.012607369,79.39189028,61.2580784,154.596528377,75.024448341,70.46994119,93.934365646,74.339697206,67.257933278,106.843161512,112.893487268,119.855457566,109.013669394,86.555614251,113.910075577,81.792170237,94.854861821,95.127000375,78.649268103,51.884484984,118.368338557,129.730065238,102.889691918,100.384727919,103.487056217,101.190602144,96.007566601,92.901668733,113.450825212,102.971749968,106.363871426,87.876004044,177.064158599
1998-09-30,235.677905995,158.923958436,214.599763081,163.165268909,205.328923309,141.004859297,398.563622279,485.0229283,203.040420072,75.586132706,75.404484155,83.040922023,76.757324013,92.652976292,105.536605031,80.520016934,86.223349201,146.616908779,81.452630786,63.031575876,168.335989949,81.253051065,68.847222433,93.66609124,74.057175185,66.329942797,108.271089838,113.830311719,121.479084004,111.902425738,83.332059464,108.728556051,82.422434977,93.738306445,95.162654486,77.64956612,81.797718467,122.605325133,122.662080129,101.710412319,99.801316895,103.197262342,93.833738262,96.337882829,93.037715783,112.163695561,101.521306663,105.855363746,88.167160974,167.714802067
1998-10-31,232.080654341,156.523173681,210.775236658,161.656190238,203.700793195,138.791185509,394.504641772,481.318137733,208.820018504,77.511644135,80.98358332,82.478480577,77.164612912,84.810122509,104.071226068,86.716574907,76.07273367,150.053505756,81.899756082,64.284734148,157.462703932,77.944927028,67.144496854,96.229771568,73.547235867,63.482983063,109.041559601,114.143006448,121.522382478,109.203947564,86.211453414,118.940807765,82.707981788,92.08528818,90.873846208,79.536129747,77.701744432,114.902489245,115.506091463,100.288743855,97.729069129,102.816983637,92.300104377,96.003673275,93.590292642,110.249932927,100.298140103,103.447514701,93.462077205,174.260244724
1998-11-30,231.150869648,158.735861097,211.804080416,163.251452012,217.459540586,139.493347958,384.981807274,460.961141138,214.803890259,78.667947282,81.815295986,82.844485925,78.440820588,91.751679133,107.812793378,95.857586451,83.485864661,150.967390855,83.362657472,69.024458147,157.648445845,88.947712041,69.772460919,90.295802777,72.008163031,63.983322402,107.847796282,109.288044834,122.770653827,110.633103767,86.210007196,116.136339554,86.259535182,92.353505515,91.585813289,80.675200385,83.624927237,114.786666717,116.143193793,100.453608856,101.043559301,102.395439195,92.95136689,96.349810047,93.320262917,108.393552165,98.539952744,105.294680635,91.855069201,152.352791065
1998-12-31,229.01495873,152.592793121,203.274517828,157.678350771,201.789118746,134.774702392,389.325282832,466.884285815,210.162548197,77.17083805,76.269259187,83.592133835,78.92512315,94.85822704,109.636753122,101.526767002,88.014850343,150.970217705,82.587389087,66.450910672,166.92008187,82.70410095,68.988757679,93.003708923,72.613535812,63.717516117,107.171996833,111.843052983,122.167177896,105.792621665,83.091984704,113.862481744,80.697836657,92.231849021,90.473401445,81.310015831,81.790340987,102.993628177,115.594840755,100.561656369,101.079109317,102.2791841,96.655669775,95.883785122,93.321817981,109.165834711,98.118833045,104.726662107,91.261820147,159.27747137
1999-01-31,223.511586338,148.771585573,212.974802698,154.164043253,208.189373573,129.269607732,374.859346356,446.604690177,211.750607499,77.997904449,77.036656233,83.487934409,80.122220402,88.62300785,117.606156965,96.045886509,76.198223468,147.312115524,84.182960536,70.388064698,164.112565514,83.757405715,68.601614983,92.5474107,72.663711478,68.524672373,107.789459783,113.429005035,105.400042794,108.661869567,86.866520009,108.764757563,81.284919323,92.509615294,93.457863527,75.073479184,79.892105931,113.84718872,124.486027457,100.386308158,99.937685069,102.642845257,87.856673874,97.212536474,92.985353604,108.917703934,101.104992785,105.350209315,96.248840995,166.047990087
1999-02-28,216.742957137,150.322885231,208.126926309,153.923333199,207.630467473,131.370783737,356.312282367,428.650110965,194.413905252,78.763572286,76.477552047,83.392672853,80.823397684,92.632900801,116.401367673,88.560199159,83.396304794,149.985136247,83.888364452,64.130903807,160.327500558,83.249328865,74.729038937,100.940652811,73.348904701,68.150758137,104.895946798,106.308910133,106.699842412,103.517000493,85.906612891,111.059134378,84.300454237,92.223886555,93.534396667,76.307647894,88.03035774,96.046637132,122.426085441,100.908571667,99.02927266,102.432779609,87.062966614,97.034519379,92.309179528,110.648050036,101.770283512,104.596145033,95.45916583,160.934003517
1999-03-31,221.607880403,152.579902687,210.169837428,152.927707615,217.664988459,134.601285554,367.262129511,437.832359496,203.882750261,79.419568743,76.349075678,83.325752213,81.530387811,94.822989953,119.23254788,89.543048682,86.101085896,145.937605762,85.886455084,68.804591942,178.779251468,85.731158202,77.125442891,96.031049547,74.111285749,68.833901113,110.6037951,115.272741808,125.351243258,102.956175156,92.497220809,118.234404867,86.715673506,91.538878883,92.665096831,74.848064053,83.5356977,103.681186797,120.790658209,100.974094326,102.373986797,102.17210593,86.717776807,96.742982398,92.254655652,109.464794674,99.832605852,105.499517065,94.021251215,152.159507397
1999-04-30,209.769274456,150.789079275,208.344837817,155.285987855,215.703097099,131.002252437,339.953754684,411.839358053,187.880259322,80.816132358,75.793400921,81.693242573,84.11274678,101.252003366,121.535023553,126.56094583,90.49400376,143.543514634,82.065761555,67.716595152,161.873408627,81.991182115,76.777676505,88.40481474,75.762181416,68.342028804,108.711964043,111.681669459,118.351733194,107.380903684,91.316786482,117.537727227,89.427224377,91.551064044,92.038546663,80.082279984,85.25458223,93.943726885,112.87952084,98.527975645,95.571835672,102.180818351,85.439966804,95.092949419,92.844721325,108.537308275,98.846339699,105.598215484,93.19962431,148.925323368
1999-05-31,210.087246835,153.284311171,216.583062118,153.492272864,217.075910888,135.505554856,335.476716775,404.418011437,192.162472462,83.206586581,82.549860911,82.562522163,85.349001265,92.49406936,122.663750757,89.67285817,80.295688005,146.037241656,88.497980055,66.598951331,172.562333502,81.257897342,74.340928509,106.403200803,73.619770436,71.668036641,110.554195238,111.950653167,115.987569023,106.776785053,91.393491286,118.284909881,89.571397014,92.558718014,93.166967547,81.202296818,90.399321399,93.103419035,117.276753646,100.762369608,100.88920108,101.974079595,100.197835198,95.805431809,92.63221171,110.631681669,102.252319965,105.398109361,97.653396362,162.620846508
1999-06-30,212.976686497,154.90434413,214.31350346,154.525730481,212.46170763,137.82209557,341.741849864,403.99946347,201.250897616,84.871591221,82.818535839,83.129922756,86.176165894,100.241784402,118.580375067,115.464871013,90.155792749,145.167656096,85.601485209,70.007250404,204.990243982,86.901619026,76.635861883,88.023772123,72.567494372,69.21443988,113.690795194,117.744319839,134.683028947,114.693300269,92.486089659,123.404343704,92.411235506,93.324302752,93.446554378,81.387060239,88.383014867,133.698549493,114.571563183,101.519963706,100.104807353,102.437805047,85.213748002,95.841940656,94.620297644,115.399015195,104.329152133,105.618937778,99.162319912,170.50925729
1999-07-31,206.734070273,151.67042643,199.194830859,151.220445316,207.713662615,136.106279072,327.953330815,394.086707066,181.723813075,83.849354471,86.319693607,84.573124656,85.317274266,95.237135246,115.588320164,91.617488307,87.06785197,136.770478384,88.174154793,72.379999756,182.997999606,93.180700744,73.400869311,92.776772691,70.307425096,68.861669469,109.909764714,111.105937755,118.916363206,113.728353837,92.538724197,119.870182589,90.365245468,92.442295941,93.658338375,80.692785045,99.123979231,99.747092829,109.598029475,100.777770473,97.654345427,102.682126782,81.41163646,96.417322383,94.4054187,110.729811338,101.618649304,104.51802624,96.512611488,169.603335156
1999-08-31,201.794188023,149.875833465,199.331386437,148.408473362,207.553136038,134.357409312,317.479916979,382.706245409,177.032400946,80.954149008,67.75963827,83.754312163,86.172868565,95.236204521,123.856488824,87.034574899,86.083229396,144.175517344,88.102977385,75.65920445,166.716917356,91.465372719,85.763463705,87.223952182,69.638759927,67.949720243,115.27913189,117.898839878,135.308259577,117.47424208,96.937404331,129.592912819,87.501117105,93.018364186,94.54057169,82.686021585,89.072890381,105.090370129,110.333970585,101.13944031,99.333976094,102.620227619,92.503553996,95.867813649,94.421216324,112.417530408,102.531487964,105.402950433,100.12648689,141.104585546
1999-09-30,205.534206435,151.720741608,203.370296443,152.561421939,209.151516613,133.551501657,325.045582492,382.460103452,188.879387278,84.949703163,84.530467149,85.378216374,86.423173263,93.969236788,119.558244973,81.03528612,85.654463045,132.892402396,91.380946434,76.870199895,192.125660763,98.185360018,85.048314175,96.272848969,71.065117142,66.831915422,111.362687584,115.450621356,116.84567721,109.035911151,93.094695949,125.306431642,97.835702005,92.407082104,93.769113496,82.20946872,88.771427112,89.331698102,106.964722205,101.267638836,98.305111345,102.482207212,97.292590907,96.496815127,94.584468544,115.24731342,104.081036657,104.418677046,104.042129197,162.963475559
1999-10-31,204.009061039,154.83703378,216.20007166,153.967572828,213.857862093,136.784587162,315.89623267,375.625834317,182.672403033,86.746955842,84.729371753,86.677781957,88.272917969,96.902323565,120.280984195,96.608360145,87.552581133,133.686018351,87.542293724,77.970223538,173.827020019,94.944271096,84.257343097,85.013810969,73.035995266,66.405676077,114.023158023,115.261764886,134.948751296,122.874818836,93.383722874,122.127698796,87.542881523,94.130748135,94.600863611,81.900002314,90.241216771,131.840918181,114.747096187,104.276234,100.941831635,102.791953324,96.282436645,96.472747193,95.817233418,119.112165114,108.274966542,110.047916654,102.346971334,146.738572136
1999-11-30,198.464043552,149.352333663,208.661362867,149.813087065,203.299488729,132.03224119,307.448027112,361.608982364,177.239624316,85.206861935,84.212185312,86.72879537,88.286507039,94.590189428,121.091438601,74.518396211,86.990336312,130.900721792,89.580625521,77.462532261,158.138042497,91.116816433,86.913113688,87.912627983,69.816883865,67.422101777,113.527361741,115.961406471,120.109340211,117.666816794,96.35903583,125.761966218,91.489377444,93.887765355,94.22383737,82.40166623,82.422181156,112.209750982,113.279884416,101.755641186,100.725223448,102.201146388,87.774436198,96.294098279,95.327057794,110.91879742,102.082197268,107.41957086,98.735558447,151.681808557
1999-12-31,201.421390565,154.433277904,203.767968822,149.148282699,215.509846093,138.629344688,305.820483166,359.689118279,182.5783739,87.480657059,90.475522836,87.367674784,88.832995593,91.850025194,121.741020581,100.046973008,78.864587341,130.400329438,94.604331817,82.342157196,192.674010261,116.52025453,98.044014533,91.502356701,69.788067419,67.017190101,116.859046793,120.596322702,114.856077576,123.478642963,103.090323383,123.48942851,93.696438548,95.086008257,93.145304747,84.529708711,80.448778046,130.201944595,117.806370183,99.765810942,97.762687998,101.85827818,91.306609661,96.755438956,95.279531659,107.233682337,98.421050962,106.60034252,88.960293353,163.312646505
2000-01-31,194.350570651,152.407267788,210.780024721,149.249990548,215.065178732,135.579812329,286.276729221,342.16187642,173.748765061,89.288296158,94.312152961,90.175622314,89.013646729,92.34413787,109.661853127,73.666116114,87.197566142,143.735558075,94.790707439,80.382021653,186.554009863,109.970024692,97.60058012,89.189531372,69.342937289,68.121965763,114.602105257,118.166395287,138.26005334,111.616629144,96.682385042,127.956743482,100.433553545,94.172658537,92.008543362,85.415557757,78.294408579,96.547019512,119.612006424,100.879653537,101.293744399,101.839103692,95.211538357,96.029803937,96.719957324,109.017467007,99.816137736,105.251294221,89.427805482,151.189866916
2000-02-29,190.922939658,150.123118412,211.315060224,152.682765615,218.746501903,133.277974677,275.407091878,334.054476323,166.037608503,89.026658038,93.972896983,90.995214944,89.340132532,94.675150728,107.447244698,100.770192546,87.294256123,153.695244271,97.764487155,87.382654275,170.25782791,111.444324891,90.426738449,91.915165704,78.140555558,66.215936499,115.857420096,117.621600782,137.329233969,117.540989658,96.247176581,132.050305356,104.436828373,93.861603087,91.44101162,83.874430554,77.967219875,114.433509508,115.691049129,99.968952231,100.98024803,101.588388478,96.605563864,96.624380634,97.194572293,109.881428985,98.642425397,105.92235558,88.332191733,155.256287454
2000-03-31,187.878838701,150.765123916,205.801590529,154.184035987,216.128758017,130.849969319,275.779683818,330.469909176,163.089868438,88.063433433,90.167911926,91.141369042,89.787649888,94.486138471,105.693688349,88.416542122,89.459278254,146.969971732,96.620880546,88.318997874,166.977734384,122.9921729,89.954021022,87.167600062,77.995345603,69.297086815,115.234134033,110.434624289,132.476840395,126.748414293,100.772051255,133.153741204,102.826458084,94.254831268,90.690354099,85.657260188,79.887472495,138.084409995,112.582397897,100.321531823,99.406569791,101.569714326,84.331907439,97.082022868,97.071758687,109.737185415,100.362589141,105.228500163,85.043291084,155.884885151
2000-04-30,189.60659333,148.456889408,208.52805098,150.595344842,215.822886706,129.809349411,281.497280179,333.402154986,163.340619313,88.62180421,84.234036132,93.022788332,89.593787807,90.702843787,116.313755157,71.037661783,83.425191598,138.092491632,101.170980554,96.282645711,175.517694065,108.728325826,91.283020215,88.623672338,80.365384928,64.074083968,116.904854737,116.40800844,125.896151174,122.556332602,98.761526336,128.622534,95.880027138,95.808865063,96.251771464,86.669223884,81.250336724,109.701661882,116.781534394,100.248818338,99.265026647,101.01461395,96.377158337,97.084693729,97.279042502,109.420065409,100.670760396,105.662734072,84.829013565,147.428582048
2000-05-31,194.874242869,153.543254375,210.331876514,153.121316579,229.958543007,132.821981715,281.964100135,326.325841738,169.666510562,88.4166751,89.773870448,93.226734926,89.656610264,95.512845257,116.96242532,58.776707103,91.152920852,135.756558089,108.551461461,99.325183809,202.210263414,123.479706273,97.736267173,98.145772376,80.354032755,70.571485827,130.181607267,124.584507316,128.478014395,130.137129557,105.117458207,136.657676199,102.782194921,97.415990129,96.919057348,88.356686684,96.312772313,135.189391119,119.52518797,101.790740343,102.594964442,101.231790428,96.185464251,96.282580511,98.91037243,113.158028948,100.783966651,109.094230364,93.682375868,158.627112318
2000-06-30,181.06610011,143.187028713,202.210719625,148.879615126,198.617285619,125.945860782,264.642280112,316.25450024,151.110501404,86.120466962,75.833402121,93.531453159,89.813046038,89.0615622,104.727258245,69.920850853,83.852463335,135.961774484,102.745720397,98.010960452,176.453764903,128.0570522,101.368588172,89.739973608,82.04672546,65.560894758,113.471301647,110.709503359,122.788887299,120.434375344,98.365527458,126.083052358,96.05076535,95.463915844,94.543375016,86.207150089,83.660617777,96.470748585,112.064728674,98.599337354,97.257694219,100.377449003,93.188192606,95.470526655,96.563152899,105.599799331,96.832324475,104.922008072,86.780780581,132.366003797
2000-07-31,183.922037172,148.942859908,204.257193741,153.341236027,210.60260473,129.137216866,262.874866751,316.136138157,152.23107904,89.519118966,86.389711119,92.778524562,91.050643429,94.944725136,101.207015382,63.728886516,93.028596224,135.660185811,101.952278009,92.507476319,182.946936293,119.023029763,103.19414226,84.321223966,83.069672244,69.045496514,117.572941604,116.339632379,139.155179326,119.736906636,97.893932303,131.531790464,100.275463202,96.449309239,97.356994839,88.023221735,68.340683325,133.762617102,113.644004173,100.917335347,100.646545351,100.721676097,87.775314195,97.365798205,100.138751118,110.396518964,100.419559085,108.681437893,91.820030649,143.719363664
2000-08-31,178.894607857,143.923888959,197.021659414,152.95009043,200.495572964,125.463829044,260.811494511,309.906484887,158.817949354,90.027952532,78.574733724,93.412187755,91.241045973,89.289620882,100.183625349,63.053411684,86.160535279,128.879973292,102.585741406,97.023379819,173.804643384,110.061764441,96.862999107,89.454411324,89.013171792,67.520764334,117.167685795,119.84635554,113.127303495,116.748519004,98.512816251,129.382458887,92.977557929,97.534087597,97.004390553,90.254726343,104.654792629,98.621084247,114.093192971,99.978063569,100.4031222,100.239125846,94.933051426,97.099012113,98.165030596,109.810436085,101.073991545,109.313890881,88.129898784,136.589588862
2000-09-30,183.286809383,150.357290994,197.061644313,152.302201385,210.994620031,130.537422285,256.776952849,304.02742855,153.460374799,89.343108334,84.453563647,93.572778961,91.71232511,89.088388267,99.198582027,66.941979228,86.2312821,131.318907799,102.729837925,97.667363342,201.441075152,110.116549262,85.173428752,88.111482937,89.371458231,65.715035851,120.701500487,116.462967954,135.736794403,134.921084056,101.887735918,138.545900474,92.119049661,97.382221657,95.408565354,89.9092447,82.953922616,117.365331687,112.375848658,100.204381677,100.927522126,100.476838358,95.678594408,97.933906762,99.208984332,107.691560093,97.71533229,107.531160106,92.073695208,140.309309584
2000-10-31,182.158561527,146.481293368,193.55125862,155.083421373,207.629459468,127.569168623,258.372950676,309.682977983,152.185111554,90.873441646,84.284476964,94.871123975,93.045720955,92.803549452,105.561958167,77.085890233,89.227923064,133.63878755,106.313917771,101.586980479,224.094128355,110.956928417,89.226199245,91.95475708,89.243862045,73.030533005,118.074556519,118.525252817,119.974309595,117.221024,100.155048528,132.768206382,105.326779749,98.337193647,99.369573973,89.300855371,82.410211263,131.279926406,112.521123609,99.478465761,98.781536281,100.686662624,92.987627327,96.601857904,98.395586463,106.52502591,96.854769173,108.411805207,92.736608825,136.988719149
2000-11-30,180.993693934,148.312404235,193.011434912,155.856628915,209.93830072,128.692106254,251.98852487,296.648226341,155.547295797,93.452293849,93.826572994,95.316297623,93.108347497,94.883100688,104.041573913,72.948706909,93.499835368,134.979217264,101.235850059,80.978407248,218.32567779,121.268378262,80.697082992,90.805106286,95.405201607,76.862466845,123.145333477,124.305139591,132.082614868,130.549714633,99.204173495,131.076936972,113.784928013,98.896035788,97.838452676,92.8105947,83.116297754,139.873560178,109.896417144,99.121657445,90.446986814,100.913157932,95.955903794,97.298202633,99.006635258,109.629948271,100.148446756,104.734307872,90.615954537,135.597621226
2000-12-31,179.813800875,145.698012575,196.283927052,152.141002456,213.200473358,125.310330029,255.734006214,303.667371498,157.622194292,94.060429975,93.556434823,96.612966642,93.63945717,94.68205396,105.966318418,82.749182556,92.603456675,133.378898232,102.383266844,75.191780932,203.999577377,121.691280255,77.809026129,97.392487983,97.279452229,76.035806693,120.852357144,122.88008315,137.992115571,119.436684448,101.888986323,142.831640029,103.59765498,99.372011312,99.334012566,93.432523566,80.477326548,127.015818335,114.022852927,101.490356553,95.896441621,101.382368775,92.202625957,99.406897606,99.542834454,113.430494458,103.966032653,108.550605633,92.546618573,138.468033471
2001-01-31,180.481853222,150.453499836,188.199505987,163.854103799,211.585062546,128.446704178,251.181438644,295.916337885,148.193298493,93.370680275,92.363086396,96.39320373,94.648253151,98.723794988,99.648076368,87.196971343,99.099012805,119.454464723,105.230879922,95.260312957,212.500325314,114.839948446,90.699910918,90.185508476,99.770112507,88.853917107,120.710738962,121.968184605,123.796085827,133.143385436,101.518950013,129.53986525,107.67305177,97.859261183,98.894270739,88.787444123,74.528796122,175.275351227,108.035092759,99.184701779,94.84439251,101.41656317,95.854230276,96.329855763,98.924159352,109.20185046,97.518423391,104.024951009,87.927225279,139.777106843
2001-02-28,181.519959379,149.847771661,189.28631346,161.983982537,208.260107359,129.597823848,258.107820068,299.393370131,154.673467753,94.889857364,95.301467081,96.734605388,94.876290689,94.055370246,101.886113278,69.956174542,94.140458393,130.242113269,102.488176945,97.789423843,209.223134659,110.494957807,88.881135882,86.15932207,94.180838108,98.453609817,124.277660678,128.895236425,118.530218813,130.228473134,101.700351343,132.626202053,107.466331119,96.666516309,99.985299633,88.214039774,80.420908093,103.215822339,110.033056472,100.34596857,97.177379225,101.521577504,93.162374235,97.709619762,98.83524159,107.357439544,99.627579852,106.918297666,88.860816719,135.853824315
